age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
35,9,1,2,0,-269,1,1,0,14,5,344,4,-1,0,3,0
48,4,1,2,0,494,0,0,0,29,8,81,8,-1,0,3,0
30,9,2,1,0,-754,1,1,2,26,5,974,1,-1,0,3,0
28,0,1,1,0,157,1,1,0,28,7,164,2,-1,0,3,0
42,4,1,2,0,2110,0,1,0,31,7,106,2,-1,0,3,0
31,3,1,0,0,2603,1,0,0,18,11,224,1,-1,0,3,0
36,4,2,1,0,992,0,0,2,6,6,351,1,-1,0,3,0
43,9,2,1,0,593,1,0,2,5,5,55,1,-1,0,3,0
28,8,1,2,0,327,1,0,0,15,5,104,3,-1,0,3,0
36,9,1,1,0,432,1,1,2,4,8,94,1,-1,0,3,0
28,0,2,1,0,25,1,0,2,5,6,109,2,-1,0,3,0
44,10,1,0,0,97,1,0,2,5,6,105,3,-1,0,3,0
47,0,1,1,0,996,0,0,1,29,8,247,2,-1,0,3,0
40,1,2,1,0,0,1,0,2,27,5,59,4,-1,0,3,0
39,4,1,2,0,710,1,0,0,11,7,211,2,-1,0,3,0
33,6,2,2,0,1049,0,0,0,4,5,126,4,-1,0,3,0
31,7,2,1,0,629,1,0,2,21,5,369,2,-1,0,3,0
39,1,1,0,0,186,1,0,2,16,5,208,3,-1,0,3,0
42,4,0,2,0,0,0,0,2,19,5,131,2,-1,0,3,0
46,0,1,1,0,1264,0,0,1,28,1,100,2,-1,0,3,0
34,4,1,2,0,161,1,0,0,11,7,378,1,-1,0,3,0
40,0,1,1,0,732,0,0,0,9,9,71,1,139,4,2,0
39,1,1,1,0,94,1,1,0,19,11,181,1,-1,0,3,0
45,4,1,1,0,21,1,0,2,3,6,788,2,-1,0,3,0
30,6,1,1,0,131,1,0,2,8,5,306,1,-1,0,3,0
42,1,1,1,0,351,1,0,2,16,5,76,21,-1,0,3,0
38,1,1,0,0,132,1,0,0,14,5,797,2,-1,0,3,0
37,5,1,1,0,71,0,1,0,8,5,254,1,-1,0,3,0
39,3,1,0,0,267,0,0,2,9,6,1151,5,-1,0,3,0
48,1,1,0,0,51,0,1,1,9,7,76,1,-1,0,3,0
29,3,1,0,0,417,0,0,0,23,7,108,2,-1,0,3,0
33,1,2,1,0,-14,1,0,0,14,5,223,2,-1,0,3,0
28,0,1,1,0,0,1,0,0,7,5,47,1,-1,0,3,0
42,0,1,1,0,947,0,0,0,30,7,158,2,-1,0,3,0
33,9,1,1,1,72,1,0,2,6,5,623,1,-1,0,3,0
30,9,2,1,0,120,1,0,0,18,5,74,1,-1,0,3,0
38,1,2,0,0,0,1,0,0,7,5,350,2,-1,0,3,0
30,1,1,0,0,2607,1,0,2,28,5,158,10,-1,0,3,0
36,10,0,1,0,5,1,0,0,8,7,305,1,-1,0,3,0
36,4,1,2,0,23,0,0,0,26,8,133,11,-1,0,3,0
39,1,1,1,0,180,1,0,0,16,4,237,1,-1,0,3,0
33,9,2,2,0,68,0,0,0,14,8,96,2,-1,0,3,0
42,4,1,2,0,0,0,0,0,13,8,325,2,-1,0,3,0
30,4,2,2,0,565,1,0,0,26,10,104,1,-1,0,3,0
37,9,2,2,0,1609,0,1,2,20,6,10,19,-1,0,3,0
40,1,2,1,0,1066,1,0,2,21,5,171,1,-1,0,3,0
29,4,2,2,0,54,1,1,2,26,5,257,3,-1,0,3,0
43,4,2,2,0,1806,1,0,0,12,8,161,2,-1,0,3,0
38,0,0,1,0,0,1,0,0,21,7,93,1,-1,0,3,0
38,0,0,1,0,930,1,0,0,5,5,46,1,-1,0,3,0
40,1,1,0,0,0,0,0,0,24,7,313,1,-1,0,3,0
35,0,1,2,0,318,1,1,0,1,10,142,1,-1,0,3,0
29,6,1,2,0,242,1,0,0,18,7,73,4,-1,0,3,0
34,4,0,1,0,291,0,0,0,7,8,91,2,-1,0,3,0
31,9,0,1,0,304,0,0,0,2,2,133,2,-1,0,3,0
46,1,1,0,0,1303,0,0,0,4,8,174,1,-1,0,3,0
34,0,1,2,0,788,1,0,0,5,2,269,1,-1,0,3,0
30,1,2,1,0,573,1,0,2,12,5,116,2,-1,0,3,0
30,9,2,1,0,151,0,0,0,3,2,276,2,-1,0,3,0
30,1,2,1,0,522,0,0,0,6,2,197,3,-1,0,3,0
43,2,1,0,0,2315,1,1,0,14,5,42,1,-1,0,3,0
35,7,0,1,0,-718,1,0,0,21,11,47,1,-1,0,3,0
36,4,2,2,0,4,1,0,0,7,7,529,1,61,3,2,0
46,2,1,2,0,-43,0,0,2,12,5,138,8,-1,0,3,0
46,0,2,1,0,596,1,0,0,20,4,138,3,-1,0,3,0
29,10,2,1,0,670,1,0,2,26,9,6,1,-1,0,3,0
27,4,1,2,0,159,1,0,0,25,7,295,2,-1,0,3,0
48,7,1,0,0,483,0,0,0,6,8,119,2,-1,0,3,0
41,1,1,1,0,2067,1,0,2,20,6,120,4,-1,0,3,0
36,4,1,2,0,332,1,0,0,22,5,566,7,-1,0,3,0
45,4,1,2,0,80,0,1,0,19,11,157,1,-1,0,3,0
40,3,1,1,0,84,1,1,2,12,6,230,7,-1,0,3,0
35,9,2,2,0,0,1,0,1,28,8,46,2,-1,0,3,0
29,9,2,1,0,1612,1,0,2,26,5,375,2,-1,0,3,0
28,1,2,1,0,1106,1,0,0,17,4,73,2,-1,0,3,0
37,9,2,1,0,-59,1,0,0,22,7,70,1,-1,0,3,0
40,4,1,2,0,193,0,0,0,18,8,105,6,-1,0,3,0
43,4,1,2,0,8,0,0,0,11,8,95,4,-1,0,3,0
35,1,2,0,0,21,1,0,2,27,5,129,1,-1,0,3,0
41,9,2,2,0,1104,0,0,2,9,6,352,1,-1,0,3,0
33,9,2,1,0,177,1,0,2,23,5,293,1,-1,0,3,0
47,1,1,1,0,665,0,0,0,18,8,885,3,-1,0,3,0
36,7,1,1,0,380,1,0,2,20,5,26,1,-1,0,3,0
36,4,1,2,0,4,0,1,0,29,7,261,6,-1,0,3,0
47,1,1,1,0,116,1,0,2,8,5,376,2,-1,0,3,0
39,4,1,2,0,0,0,0,0,28,8,93,25,-1,0,3,0
42,4,1,2,0,478,0,1,0,8,7,165,1,-1,0,3,0
32,9,2,1,0,10,0,0,0,19,8,190,2,-1,0,3,0
33,0,1,1,0,30,1,0,1,5,5,125,2,-1,0,3,0
37,4,1,2,0,578,1,0,0,8,8,401,4,-1,0,3,0
33,4,2,2,0,2360,1,0,0,20,11,268,1,-1,0,3,0
42,9,1,2,0,-805,0,0,0,8,8,103,6,-1,0,3,0
29,1,2,1,0,348,1,0,2,9,5,185,2,-1,0,3,0
33,7,1,0,0,908,1,1,0,14,7,184,2,-1,0,3,0
38,0,0,1,0,0,0,0,2,5,6,56,1,-1,0,3,0
36,2,2,2,0,658,1,0,2,16,6,61,3,-1,0,3,0
36,4,2,2,0,1089,1,0,2,30,5,126,1,-1,0,3,0
44,0,1,1,0,1042,1,0,0,18,5,136,1,-1,0,3,0
29,1,1,0,0,544,0,1,0,21,7,121,4,-1,0,3,0
44,1,1,0,0,134,1,0,0,7,5,378,1,-1,0,3,0
39,4,0,2,0,30,0,1,0,3,2,265,4,-1,0,3,0
45,1,1,0,0,-66,1,0,2,6,5,263,2,-1,0,3,0
36,4,2,2,0,1373,1,0,2,20,5,144,2,-1,0,3,0
29,6,2,2,0,16,1,0,2,6,5,43,1,-1,0,3,0
40,9,2,1,0,153,0,0,0,7,8,125,2,-1,0,3,0
40,4,1,2,0,2487,0,0,0,30,4,126,1,-1,0,3,0
31,4,1,2,0,927,0,0,0,18,8,100,4,-1,0,3,0
32,2,1,2,0,598,0,0,0,18,8,135,6,-1,0,3,0
44,0,1,1,0,345,1,0,1,16,7,208,8,-1,0,3,0
27,1,1,1,0,197,0,0,1,23,7,222,1,-1,0,3,0
31,4,2,2,0,0,0,0,0,25,8,9,12,-1,0,3,0
42,11,2,3,1,61,0,0,2,20,6,115,1,-1,0,3,0
42,1,1,1,0,879,1,0,0,18,11,140,1,-1,0,3,0
47,3,1,0,0,0,1,0,1,24,7,193,1,-1,0,3,0
40,6,1,2,0,1498,0,0,0,4,2,62,1,-1,0,3,0
47,0,1,3,0,989,0,0,2,19,6,116,1,-1,0,3,0
36,7,1,1,0,335,1,0,2,9,5,339,2,-1,0,3,0
31,1,2,3,1,17,1,0,0,6,5,72,1,-1,0,3,0
33,9,1,1,0,-74,1,0,0,25,7,198,4,-1,0,3,0
48,1,1,0,0,1670,0,0,2,17,6,145,1,-1,0,3,0
34,9,2,2,0,370,0,0,0,11,8,116,2,-1,0,3,0
28,4,2,2,0,466,1,0,0,23,7,170,2,-1,0,3,0
36,7,1,1,0,1177,1,1,0,3,2,50,5,-1,0,3,0
40,6,1,1,0,311,1,0,2,20,5,723,2,-1,0,3,0
34,2,1,2,0,842,1,0,0,6,5,141,2,-1,0,3,0
35,4,2,2,0,62,1,0,0,5,5,214,4,15,3,2,0
33,1,1,1,0,842,0,0,0,29,8,111,4,-1,0,3,0
39,0,1,3,0,378,0,0,2,20,6,17,5,-1,0,3,0
30,7,1,1,0,637,1,0,0,15,5,69,5,-1,0,3,0
27,4,2,2,0,446,0,0,0,23,6,205,3,-1,0,3,0
36,0,2,1,0,1328,0,0,0,30,7,69,9,-1,0,3,0
47,1,1,1,0,125,0,0,0,8,7,210,2,-1,0,3,0
43,1,1,1,0,1324,1,0,1,12,5,179,5,-1,0,3,0
48,4,0,2,0,-244,1,0,2,5,5,253,1,-1,0,3,0
33,4,1,2,0,32,0,0,0,29,8,27,7,-1,0,3,0
29,1,2,1,0,228,0,0,0,5,2,355,1,-1,0,3,0
34,1,0,1,0,1125,1,1,0,19,11,141,2,-1,0,3,0
38,3,1,1,0,0,1,0,0,23,7,157,1,-1,0,3,0
42,1,1,0,0,170,1,0,2,19,5,51,41,-1,0,3,0
33,9,2,2,0,154,0,0,0,18,3,159,2,-1,0,3,0
34,6,1,2,0,1972,1,0,0,23,7,61,2,-1,0,3,0
36,0,2,2,0,994,0,0,0,13,8,185,2,105,3,2,0
37,7,2,1,0,54,1,0,0,10,7,118,1,-1,0,3,0
41,1,1,0,0,512,1,0,2,6,5,233,2,-1,0,3,0
36,4,2,2,0,1027,1,0,0,4,6,151,1,-1,0,3,0
34,4,1,2,0,13,1,0,0,30,7,99,3,-1,0,3,0
33,10,1,1,0,438,1,1,2,21,5,129,1,-1,0,3,0
29,1,1,1,0,162,1,0,0,15,7,126,3,-1,0,3,0
43,4,1,2,0,-183,0,0,0,24,7,65,1,-1,0,3,0
29,4,2,3,0,698,0,0,0,8,2,186,1,-1,0,3,0
36,0,1,1,0,165,1,0,2,23,5,456,4,-1,0,3,0
39,4,1,2,0,378,1,1,2,5,5,127,2,-1,0,3,0
41,9,2,1,0,32,1,0,0,7,5,162,1,-1,0,3,0
36,10,0,0,0,0,0,0,1,4,7,304,3,-1,0,3,0
31,4,2,2,0,0,0,0,0,25,8,191,5,-1,0,3,0
28,1,1,1,0,1238,1,0,2,14,5,246,1,-1,0,3,0
47,7,1,1,0,1717,0,0,0,20,8,216,9,-1,0,3,0
41,0,2,1,0,224,1,0,0,12,5,22,8,-1,0,3,0
39,9,2,1,0,1048,1,1,0,8,4,201,2,-1,0,3,0
45,6,1,1,0,396,0,0,0,28,8,238,1,-1,0,3,0
30,7,2,1,0,268,0,0,2,24,7,86,1,-1,0,3,0
39,7,1,1,0,0,1,0,0,8,5,503,1,-1,0,3,0
32,0,0,1,0,1611,1,1,2,13,5,93,1,-1,0,3,0
30,7,2,1,0,1649,1,0,2,23,5,206,1,-1,0,3,0
42,7,2,3,0,974,0,0,0,30,7,73,2,-1,0,3,0
44,4,1,2,0,22,1,0,0,6,8,265,2,-1,0,3,0
34,9,1,1,0,-259,1,0,2,27,5,124,2,-1,0,3,0
42,1,1,1,0,414,1,0,0,17,4,400,3,-1,0,3,0
34,0,0,1,0,67,1,0,2,6,5,90,1,-1,0,3,0
30,9,1,1,0,4,1,0,0,8,5,17,5,-1,0,3,0
31,4,2,2,0,471,0,0,0,29,8,153,2,-1,0,3,0
31,1,1,0,0,-848,1,0,2,23,5,559,3,-1,0,3,0
47,1,1,0,0,550,1,0,2,7,5,113,1,-1,0,3,0
30,9,2,1,0,194,0,1,0,27,8,60,3,-1,0,3,0
40,4,1,2,1,0,0,0,0,28,7,165,5,-1,0,3,0
30,0,1,1,0,1310,0,0,1,27,10,3284,1,-1,0,3,0
34,1,1,1,0,2308,1,0,2,7,5,1062,1,-1,0,3,0
42,1,1,1,0,1297,1,0,0,3,4,697,2,-1,0,3,0
33,4,1,2,0,1808,1,0,2,4,6,99,4,-1,0,3,0
35,10,1,1,0,2080,1,0,1,14,4,266,3,-1,0,3,0
41,0,0,1,0,322,1,0,2,6,5,87,4,-1,0,3,0
32,4,2,2,0,1742,0,0,2,5,6,231,2,-1,0,3,0
31,10,2,2,0,140,1,0,1,7,5,11,2,-1,0,3,0
35,7,1,1,0,377,0,1,0,31,7,30,13,-1,0,3,0
48,1,1,0,1,-50,1,0,0,14,5,212,6,-1,0,3,0
33,1,2,1,0,45,0,0,2,20,6,13,12,-1,0,3,0
40,1,1,0,0,46,1,0,2,6,5,119,1,-1,0,3,0
30,4,2,2,0,349,0,0,0,12,8,180,3,-1,0,3,0
42,1,2,0,0,-68,1,1,2,26,5,167,1,-1,0,3,0
28,4,2,2,0,320,1,0,0,30,4,239,1,-1,0,3,0
42,1,1,1,0,681,1,0,0,18,11,203,1,-1,0,3,0
31,9,2,1,0,40,0,0,0,7,8,123,2,-1,0,3,0
34,9,2,2,0,0,1,0,0,17,4,158,2,-1,0,3,0
38,2,1,1,0,65,0,0,0,5,2,173,1,-1,0,3,0
46,1,1,1,0,-27,1,0,0,11,5,254,1,-1,0,3,0
44,3,1,1,0,281,1,0,2,8,5,604,1,-1,0,3,0
42,6,1,2,0,1932,1,0,2,16,5,192,32,-1,0,3,0
37,4,0,2,0,481,1,0,0,19,8,97,6,-1,0,3,0
33,1,1,1,0,0,1,1,0,31,7,16,43,-1,0,3,0
31,1,1,1,0,557,1,1,2,27,5,185,1,-1,0,3,0
42,9,1,1,0,994,1,0,0,25,5,365,5,-1,0,3,0
35,9,1,2,0,108,1,0,0,31,7,65,3,-1,0,3,0
42,4,1,2,0,199,1,0,0,9,7,497,1,-1,0,3,0
36,1,1,0,0,448,1,0,2,5,5,286,1,-1,0,3,0
32,4,2,2,0,0,0,0,0,22,8,148,2,-1,0,3,0
46,1,1,1,0,536,1,0,2,15,5,164,2,-1,0,3,0
42,3,0,1,0,1406,1,0,0,22,7,178,1,-1,0,3,0
45,9,1,1,0,44,1,0,2,5,5,95,4,-1,0,3,0
31,4,0,2,0,-6,0,1,0,22,8,119,6,-1,0,3,0
41,9,0,1,0,1631,1,0,0,12,8,173,2,-1,0,3,0
41,9,0,1,0,75,0,0,0,20,8,351,2,-1,0,3,0
36,8,2,3,0,172,0,0,2,12,6,81,1,-1,0,3,0
41,1,1,1,0,356,1,0,0,14,5,90,5,-1,0,3,0
40,7,0,1,0,49,0,1,0,18,7,191,1,-1,0,3,0
32,4,1,2,0,-383,1,0,2,27,5,241,1,-1,0,3,0
30,9,1,2,0,606,1,0,0,30,4,551,1,-1,0,3,0
43,4,0,2,0,-410,0,1,0,9,7,189,1,-1,0,3,0
33,9,2,2,0,469,0,0,0,26,8,158,9,-1,0,3,0
30,4,2,2,0,2,0,0,0,23,3,269,1,-1,0,3,0
40,9,0,1,0,0,0,0,0,29,8,299,3,-1,0,3,0
39,4,0,2,0,2193,1,1,2,2,6,550,3,-1,0,3,0
35,7,1,1,0,0,1,0,0,24,7,810,1,-1,0,3,0
36,4,2,2,0,1841,1,0,0,25,8,141,4,-1,0,3,0
36,3,1,0,0,622,0,0,2,20,6,55,5,-1,0,3,0
35,1,1,1,0,1949,1,0,2,2,6,200,3,-1,0,3,0
34,4,1,2,0,557,1,0,0,16,7,513,1,-1,0,3,0
36,9,0,2,0,119,0,0,0,23,7,127,8,-1,0,3,0
43,4,1,2,0,0,1,0,0,5,2,280,2,-1,0,3,0
45,11,1,3,0,356,0,0,0,11,8,212,2,-1,0,3,0
29,9,2,1,0,1395,1,0,2,26,5,61,1,-1,0,3,0
29,7,2,1,0,20,1,0,2,15,5,431,1,-1,0,3,0
40,9,1,2,0,84,0,0,0,28,8,715,8,-1,0,3,0
29,9,2,1,0,1856,1,1,0,18,5,134,1,-1,0,3,0
37,7,2,1,0,608,0,0,0,14,5,380,3,-1,0,3,0
35,0,2,1,0,0,0,1,0,7,7,480,1,-1,0,3,0
35,2,1,2,0,1859,1,0,0,14,7,227,2,-1,0,3,0
39,7,0,1,0,282,1,0,0,17,7,243,1,-1,0,3,0
28,8,2,1,0,154,1,0,2,20,5,21,9,-1,0,3,0
31,7,2,1,0,222,1,0,0,13,5,168,2,-1,0,3,0
34,3,1,2,0,897,0,0,0,12,8,197,4,-1,0,3,0
31,2,2,1,0,131,1,0,0,21,7,157,1,-1,0,3,0
34,0,2,1,0,1704,1,0,2,15,5,218,2,-1,0,3,0
42,9,1,1,0,314,0,0,0,27,8,11,22,-1,0,3,0
33,9,1,1,0,399,1,0,0,7,5,143,1,-1,0,3,0
29,6,2,2,0,300,0,0,0,3,2,125,1,-1,0,3,0
42,7,1,1,0,1301,1,0,0,21,7,510,6,-1,0,3,0
46,10,0,1,0,0,0,0,0,30,7,638,3,-1,0,3,0
37,10,0,2,0,1085,0,0,0,25,8,146,4,-1,0,3,0
42,2,1,0,0,558,1,0,0,6,5,186,2,-1,0,3,0
32,9,2,2,0,127,1,0,0,27,8,20,17,-1,0,3,0
41,9,2,1,0,30,0,0,2,23,5,1003,1,-1,0,3,0
34,1,1,1,0,577,0,0,2,14,5,337,1,-1,0,3,0
31,9,2,1,0,271,1,0,0,5,5,269,1,-1,0,3,0
48,1,1,0,0,816,1,0,0,31,7,114,7,-1,0,3,0
40,0,0,1,0,274,1,1,0,25,7,53,4,-1,0,3,0
34,1,1,1,0,405,1,0,2,21,5,103,1,-1,0,3,0
35,0,1,1,0,557,1,0,0,17,6,54,4,-1,0,3,0
37,1,1,0,0,89,0,1,1,8,7,336,4,-1,0,3,0
35,1,1,1,0,444,1,0,0,15,4,244,3,-1,0,3,0
27,7,1,1,0,1,0,0,0,29,1,528,3,-1,0,3,0
33,9,2,1,0,0,0,0,2,3,7,1106,2,-1,0,3,0
37,2,1,2,0,342,1,0,2,6,6,212,1,-1,0,3,0
43,0,1,1,0,388,1,0,0,19,11,111,2,-1,0,3,0
39,1,1,0,0,398,1,0,0,12,5,256,1,-1,0,3,0
47,9,1,1,0,0,0,0,2,11,11,74,1,-1,0,3,0
30,4,1,2,0,-181,1,0,0,19,11,621,2,-1,0,3,0
41,0,0,1,0,110,1,1,0,5,2,76,2,-1,0,3,0
30,9,2,1,0,458,0,0,0,20,11,51,7,-1,0,3,0
36,1,1,1,0,928,0,0,0,17,4,224,3,-1,0,3,0
37,9,2,1,1,375,0,0,2,9,6,223,2,-1,0,3,0
36,4,0,2,0,133,1,0,2,9,5,117,1,-1,0,3,0
47,3,0,0,0,61,0,0,0,29,7,69,5,-1,0,3,0
29,7,2,1,0,192,0,0,0,30,1,327,4,-1,0,3,0
31,9,2,1,0,628,1,0,2,12,5,1083,2,-1,0,3,0
42,4,1,1,0,372,1,0,1,31,7,130,8,-1,0,3,0
37,10,1,1,0,459,0,0,0,20,11,109,4,-1,0,3,0
28,1,1,0,0,254,1,0,0,20,4,149,2,-1,0,3,0
36,4,0,2,0,563,0,0,2,20,6,10,4,-1,0,3,0
46,1,1,0,0,-29,1,0,2,12,5,322,1,-1,0,3,0
46,1,1,1,0,781,0,0,2,13,5,152,1,-1,0,3,0
42,9,1,2,0,1189,0,0,2,5,6,323,3,-1,0,3,0
34,9,2,1,0,692,1,0,2,20,5,254,1,-1,0,3,0
38,9,2,1,0,0,0,0,0,22,8,305,2,-1,0,3,0
44,4,1,2,0,70,0,0,0,20,8,165,3,-1,0,3,0
32,4,1,2,0,2458,1,0,0,4,5,77,2,-1,0,3,0
35,6,2,2,0,-30,0,0,0,4,2,218,2,-1,0,3,0
36,1,1,0,0,409,1,0,2,11,6,81,3,-1,0,3,0
37,6,0,2,0,60,0,1,2,4,7,426,3,-1,0,3,0
46,0,0,1,0,-60,0,0,0,17,11,117,1,-1,0,3,0
43,4,1,1,0,373,1,0,2,28,5,54,1,-1,0,3,0
35,1,1,1,0,0,1,1,0,8,4,519,1,-1,0,3,0
45,9,1,1,0,999,1,0,2,16,5,656,2,-1,0,3,0
48,9,1,3,0,67,1,0,2,14,5,328,4,-1,0,3,0
31,9,1,1,1,-463,1,0,2,28,5,210,1,-1,0,3,0
36,2,1,1,0,546,0,0,0,9,2,297,3,-1,0,3,0
39,0,0,1,0,765,0,0,2,9,6,155,3,-1,0,3,0
38,4,2,2,0,91,1,0,2,19,5,492,9,-1,0,3,0
32,9,2,2,0,703,1,0,0,3,2,489,2,271,2,2,0
31,9,1,1,0,589,1,1,2,21,5,151,1,-1,0,3,0
41,0,1,1,0,0,0,0,2,20,6,89,1,-1,0,3,0
41,6,2,2,0,1755,0,0,2,11,6,152,10,-1,0,3,0
32,7,1,1,0,109,1,0,2,2,6,364,13,-1,0,3,0
46,1,1,1,0,922,0,1,0,14,7,151,2,-1,0,3,0
31,1,1,1,0,1779,1,0,2,5,6,85,2,-1,0,3,0
34,9,0,1,0,8,1,0,0,6,5,569,2,-1,0,3,0
46,1,1,0,0,-271,1,0,0,25,7,65,2,-1,0,3,0
45,0,1,1,0,0,0,0,0,19,8,145,10,-1,0,3,0
30,4,1,2,0,14,0,0,0,24,7,90,2,-1,0,3,0
38,0,1,1,0,215,1,1,2,6,6,173,2,-1,0,3,0
31,8,2,2,0,307,0,0,0,20,11,597,2,-1,0,3,0
30,2,2,1,0,265,1,1,2,3,6,67,10,-1,0,3,0
32,9,2,2,0,392,1,0,0,21,11,148,2,-1,0,3,0
40,1,1,0,0,104,1,0,2,26,5,470,2,-1,0,3,0
47,3,0,1,0,1453,0,0,2,12,6,303,1,-1,0,3,0
34,1,2,2,0,1168,0,0,0,6,2,163,2,-1,0,3,0
39,1,1,0,0,766,1,0,2,3,6,350,3,-1,0,3,0
41,1,0,1,0,3,1,0,0,31,7,228,4,-1,0,3,0
45,9,1,1,0,1412,1,0,0,11,5,764,4,-1,0,3,0
45,9,1,1,0,-312,1,0,0,16,7,268,1,-1,0,3,0
34,7,2,1,0,1239,1,0,2,23,5,164,1,-1,0,3,0
44,1,1,1,0,776,1,0,2,29,5,306,1,-1,0,3,0
29,1,2,1,0,922,1,0,0,18,5,72,1,-1,0,3,0
39,4,1,1,0,1585,1,0,0,30,1,82,2,-1,0,3,0
33,1,2,0,0,910,1,0,0,20,4,42,1,-1,0,3,0
27,1,2,1,1,-3,1,0,2,19,5,265,5,-1,0,3,0
37,7,1,1,0,144,1,0,0,20,4,724,2,-1,0,3,0
34,9,2,1,1,103,1,1,0,24,7,147,1,-1,0,3,0
35,0,1,1,0,0,1,0,0,20,4,18,5,-1,0,3,0
35,4,1,2,0,-547,1,0,0,14,8,101,2,-1,0,3,0
34,7,0,1,0,1281,0,0,0,5,2,237,1,-1,0,3,0
34,1,1,0,0,267,1,0,2,7,5,362,1,-1,0,3,0
48,4,1,2,1,0,0,1,0,9,2,18,8,-1,0,3,0
30,4,2,2,0,222,1,0,0,12,8,112,4,-1,0,3,0
40,4,0,2,0,37,1,0,2,16,5,412,1,-1,0,3,0
43,9,1,2,0,591,1,0,0,8,8,889,2,-1,0,3,0
45,1,1,0,0,1794,1,0,2,14,5,174,2,-1,0,3,0
42,4,1,1,1,-34,0,0,0,5,2,176,1,-1,0,3,0
35,9,1,2,0,416,0,0,0,11,8,591,4,-1,0,3,0
37,4,0,2,0,1170,1,1,0,18,5,106,1,-1,0,3,0
43,1,1,0,0,0,1,0,2,12,5,3,1,-1,0,3,0
42,7,0,1,0,466,0,0,0,28,1,48,1,-1,0,3,0
29,9,2,1,1,-397,1,0,2,28,5,114,1,-1,0,3,0
34,0,1,1,0,430,1,0,0,21,7,82,4,-1,0,3,0
45,1,1,0,0,2433,0,0,0,6,8,133,2,-1,0,3,0
38,7,1,1,0,105,0,0,0,30,7,244,2,-1,0,3,0
40,9,0,1,0,275,0,0,0,13,8,409,4,-1,0,3,0
34,7,1,1,0,-315,1,0,2,8,5,56,2,-1,0,3,0
46,9,1,1,0,0,0,0,0,28,8,63,2,-1,0,3,0
39,0,1,1,0,1577,1,0,2,4,6,282,15,-1,0,3,0
44,6,1,0,0,0,0,0,0,20,11,843,3,-1,0,3,0
43,10,1,0,0,9,1,1,0,6,5,472,1,-1,0,3,0
45,9,1,1,0,144,1,1,0,14,7,154,4,-1,0,3,0
38,7,2,2,0,1222,1,0,2,5,6,237,2,-1,0,3,0
34,1,1,3,0,568,1,0,0,25,7,256,1,-1,0,3,0
41,9,1,1,0,0,0,0,0,29,8,141,2,-1,0,3,0
36,4,1,2,0,-861,1,1,0,28,7,53,2,-1,0,3,0
39,8,2,2,0,1107,1,0,1,20,4,407,4,-1,0,3,0
34,4,2,2,0,757,0,0,0,18,8,37,4,-1,0,3,0
31,4,2,2,0,30,0,0,0,8,8,161,2,-1,0,3,0
32,9,2,1,0,287,1,0,2,21,5,59,8,-1,0,3,0
38,1,2,1,0,1012,1,1,1,17,11,69,1,-1,0,3,0
35,7,1,1,0,1728,1,0,0,17,4,865,1,-1,0,3,0
32,6,1,1,0,67,0,0,0,5,8,153,1,-1,0,3,0
34,9,2,1,0,174,0,0,1,11,5,259,4,-1,0,3,0
38,4,0,2,0,162,0,0,0,25,8,323,4,-1,0,3,0
34,7,1,1,0,-16,1,1,2,5,5,78,1,-1,0,3,0
31,0,1,1,0,113,1,0,0,18,11,474,3,-1,0,3,0
35,0,2,1,0,182,1,0,2,3,6,117,1,-1,0,3,0
42,7,2,1,0,247,1,0,0,31,7,114,2,-1,0,3,0
28,9,1,0,0,-58,1,0,2,8,5,74,1,-1,0,3,0
39,7,2,2,0,410,0,0,2,19,6,266,4,-1,0,3,0
39,0,1,1,0,-367,1,0,0,16,4,667,2,-1,0,3,0
43,1,1,1,0,-312,1,0,2,20,6,26,11,-1,0,3,0
36,1,1,0,0,2079,1,1,2,19,5,403,2,-1,0,3,0
38,9,1,3,0,573,1,0,2,6,5,87,1,-1,0,3,0
38,4,2,1,0,399,1,0,0,11,8,367,4,-1,0,3,0
37,4,1,2,0,57,0,0,0,30,4,96,2,84,1,2,0
37,0,1,1,0,641,1,0,2,5,6,42,1,-1,0,3,0
31,4,1,2,0,1575,0,0,0,12,8,178,4,-1,0,3,0
31,7,2,1,0,-475,1,0,1,12,5,232,3,-1,0,3,0
32,4,1,2,0,128,1,0,0,28,7,320,3,-1,0,3,0
42,9,0,1,0,305,1,0,0,28,8,82,4,-1,0,3,0
46,6,1,2,0,-80,1,0,2,12,5,112,2,-1,0,3,0
35,9,1,1,0,198,0,0,0,27,8,282,13,-1,0,3,0
31,4,1,2,0,1170,0,0,0,20,8,200,4,-1,0,3,0
48,0,1,1,0,476,0,0,2,5,6,489,3,-1,0,3,0
36,1,0,0,0,0,0,0,0,14,5,543,2,-1,0,3,0
37,7,1,1,0,217,1,0,0,11,5,152,1,-1,0,3,0
37,9,1,1,0,157,1,0,2,7,5,238,2,-1,0,3,0
40,9,0,2,0,1871,1,0,0,17,11,64,1,-1,0,3,0
37,4,1,2,0,-57,1,0,0,31,7,37,20,-1,0,3,0
43,0,1,1,0,506,0,0,2,20,6,398,1,-1,0,3,0
33,9,2,1,0,161,0,0,0,25,8,66,9,-1,0,3,0
38,4,2,2,0,633,0,0,0,9,7,171,3,-1,0,3,0
31,4,2,2,0,41,1,0,0,18,8,392,2,-1,0,3,0
